Артикул;ID KIT;Найден у поставщика;Москва;Владивосток;Фото;Характеристики
11450113;213157;да;21;5;1;3
11450112;213156;да;19;3;1;3
11450104;213155;да;3;5;1;3
11450085;213154;да;21;7;1;3
11450073;213153;да;15;5;1;3
11409840;213152;да;2;2;1;5
00179853;213148;да;3;0;1;6
11391500;213147;да;10;25;1;5
00177743;213144;да;1;0;1;6
11357144;213143;да;3;5;1;7
11351971;213141;да;2;4;1;6
11333457;213140;да;1;1;1;5
11303883;213139;да;3;5;1;5
11294433;213138;да;2;8;1;5
11288839;213137;да;2;4;1;5
11250942;213135;да;1;0;1;5
11250938;213134;да;10;29;1;5
00164156;213131;да;2;3;1;5
00159707;213130;да;4;7;1;5
00159706;213129;да;4;6;1;5
00159689;213128;да;2;3;1;5
00159688;213127;да;2;2;1;5
00159520;213126;да;7;3;1;5
00159482;213125;да;0;1;1;5
00159480;213124;да;1;0;1;5
00159479;213123;да;6;4;1;5
00159473;213122;нет;0;0;1;0
00159470;213121;да;2;0;1;5
00159461;213120;да;4;1;1;5
00159336;213119;да;1;4;1;6
00159326;213118;да;8;6;1;6
00159325;213117;нет;0;0;1;0
00159324;213116;да;3;0;1;6
00159312;213115;да;2;3;1;6
00159286;213114;да;2;7;1;5
00159210;213113;да;3;5;1;6
11128727;213112;да;1;1;1;5
00157150;213111;нет;0;0;1;0
00157062;213110;да;2;0;1;7
00157061;213109;да;1;0;1;7
00157060;213108;да;5;0;1;7
00157059;213107;да;3;0;1;7
00157058;213106;да;5;8;1;7
00157055;213105;да;29;34;1;7
00157054;213104;да;20;22;1;7
00157053;213103;да;9;5;1;7
00157052;213102;да;20;36;1;7
00157051;213101;да;23;27;1;7
00157049;213100;да;5;0;1;7
00157046;213099;да;10;0;1;7
00157045;213098;да;7;0;1;7
00157041;213097;да;6;0;1;7
00157035;213096;да;3;8;1;7
00157034;213095;да;4;2;1;7
00157031;213094;нет;0;0;1;0
00157030;213093;да;1;0;1;7
00157029;213092;да;1;3;1;7
00157028;213091;да;33;17;1;7
00157026;213090;да;4;8;1;7
00157022;213089;да;7;3;1;7
00157021;213088;да;4;6;1;6
00157020;213087;да;1;3;1;6
00157019;213086;да;6;3;1;7
00157018;213085;да;18;21;1;7
00156973;213084;нет;0;0;1;0
00156817;213083;да;2;8;1;7
00156700;213082;да;1;0;1;7
11113745;213081;да;0;1;1;5
11082819;213078;да;2;5;1;5
11072713;213075;да;0;1;1;3
11072712;213074;да;0;1;1;3
11064951;213073;да;1;0;1;5
11058367;213070;да;1;0;1;5
11050895;213069;да;1;2;1;5
11049612;213068;да;4;5;1;5
00123521;213067;да;0;3;1;7
11041374;213066;да;1;2;1;5
11039583;213065;да;0;1;1;5
11022832;213063;да;5;13;1;5
00117855;213062;да;1;24;1;5
11015956;213061;да;3;0;1;5
11004036;213056;да;1;1;1;5
00096640;213054;да;2;3;1;5
00090403;213052;да;0;1;1;4
00077525;213051;да;3;3;1;7
00027639;213049;да;2;15;1;6
00021964;213048;да;1;3;1;7
00021125;213047;нет;0;0;1;0
00065555;213046;да;3;6;1;6
00059926;213045;да;0;6;1;5
00058839;213044;нет;0;0;1;0
00056720;213043;нет;0;0;1;0
00053253;213041;да;3;5;1;7
00046233;213039;да;0;22;1;7
00046073;213038;да;2;6;1;5
00046022;213036;да;1;0;1;6
00044531;213035;да;0;3;1;4
00042684;213033;да;2;6;1;7
00042060;213032;да;3;1;1;7
00038656;213030;да;2;8;1;7
00035698;213029;да;2;0;1;6
00032930;213028;да;10;29;1;6
00031393;213027;да;1;4;1;5
00031366;213026;да;2;4;1;5
00030792;213025;да;0;1;1;5
00030777;213024;да;2;5;1;9
00030229;213023;да;4;9;1;8
00019545;213022;да;2;3;1;8
00018619;213021;да;6;7;1;8
40796;213020;да;1;2;1;8
27681;213018;да;2;4;1;5
26865;213017;да;0;12;1;7
25538;213016;да;0;10;1;5
00017166;213015;да;10;30;1;8
00015922;213014;да;0;1;1;5
00011845;213013;да;2;3;1;5
00011844;213012;да;5;12;1;5
00010410;213010;да;0;3;1;5
00010387;213009;да;1;0;1;5
00008546;213006;да;2;8;1;5
00008388;213005;да;0;2;1;5
00005261;213003;да;10;72;1;5
11665860;213002;да;2;3;1;3
11665831;213001;да;3;7;1;3
11665815;213000;да;8;12;1;3
11665807;212999;да;4;6;1;5
11597901;212996;да;2;3;1;9
11597862;212995;да;5;10;1;4
11596020;212986;да;4;5;1;9
11596010;212981;да;1;3;1;9
11595989;212971;да;1;0;1;9
11595063;212958;нет;0;0;1;0
11595060;212957;да;10;5;1;8
00188291;212940;да;1;4;1;3
00188277;212939;да;2;4;1;3
00188014;212938;да;2;4;1;3
11452172;212933;да;4;2;1;3
11452171;212932;нет;0;0;1;0
11452112;212929;да;7;3;1;3
11452110;212928;нет;0;0;1;0
11452036;212922;да;9;1;1;3
11450070;212919;да;7;2;1;3
11450069;212918;да;7;3;1;3
11450062;212917;да;13;5;1;3
00179854;212916;да;1;2;1;9
00164174;212915;да;5;7;1;9
00159327;212913;да;0;2;1;11
00156570;212909;да;4;6;1;7
00156458;212904;да;7;10;1;11
00156457;212903;да;0;2;1;11
00156452;212902;нет;0;0;1;0
11106389;212900;да;0;3;1;11
00146008;212892;нет;0;0;1;0
00146003;212888;да;1;0;1;11
00145983;212883;да;14;11;1;11
00145975;212878;да;2;1;1;11
00117624;212865;да;0;1;1;14
00070451;212863;нет;0;0;1;0
00058757;212861;нет;0;0;1;0
00039945;212859;да;0;1;1;15
40782;212857;да;0;1;1;5
00016285;212855;да;0;1;1;15
00013909;212853;нет;0;0;1;0
00013040;212852;да;0;2;1;6
00007566;212843;да;0;1;1;13
00006833;212841;да;5;8;1;10
00002683;212834;да;23;0;1;6
00002680;212833;нет;0;0;1;0
00188069;212779;да;2;3;1;5
11394846;212763;да;0;1;1;6
11394845;212762;да;1;2;1;6
00165497;212760;да;1;2;1;7
11130246;212757;да;0;1;1;7
11122529;212755;да;0;1;1;7
00156849;212744;да;0;1;1;9
00156847;212743;да;0;1;1;9
00156842;212739;да;5;4;1;9
00156841;212738;да;1;1;1;9
00156840;212737;да;3;4;1;9
00156839;212736;да;0;2;1;9
00146138;212717;да;3;2;1;9
00146137;212716;да;2;3;1;8
00146136;212715;да;2;3;1;9
11077942;212706;да;2;4;1;6
11052363;212704;да;0;1;1;8
00093087;212701;да;1;1;1;7
00096449;212694;да;0;1;1;9
00070663;212693;да;0;1;1;6
00011158;212692;да;0;1;1;10
00000058;212687;да;5;0;1;8
00202800;212685;да;0;4;1;3
11665882;212684;да;5;15;1;3
11665846;212683;да;8;12;1;3
00200702;212682;да;0;6;1;2
11607688;212681;да;0;1;1;4
00196458;212679;да;0;8;1;2
00196455;212678;да;0;14;1;2
00196454;212677;да;0;10;1;2
00196453;212676;да;0;10;1;2
00196452;212675;да;0;3;1;2
11597962;212674;да;4;6;1;4
11597951;212673;да;1;4;1;4
11597909;212672;да;4;6;1;4
11597894;212671;да;4;3;1;5
11596030;212670;да;0;1;1;6
11596029;212669;да;4;6;1;6
11595886;212668;нет;0;0;1;0
11595882;212667;нет;0;0;1;0
11595873;212666;нет;0;0;1;0
11595835;212665;да;5;18;1;6
11595803;212663;да;5;0;1;6
11595676;212661;да;0;1;1;6
11595591;212660;да;1;1;1;6
11595451;212659;да;5;3;1;6
11595397;212658;да;6;2;1;6
00195332;212657;да;4;6;1;2
00195055;212656;да;2;3;1;6
00195044;212655;да;3;1;1;5
00194836;212654;да;0;1;1;4
00194835;212653;да;0;1;1;4
00194834;212652;да;0;1;1;4
00194833;212651;да;0;1;1;4
00194832;212650;да;0;1;1;4
00194826;212646;да;0;1;1;4
00194825;212645;да;0;1;1;4
00194477;212640;да;0;8;1;2
00193453;212638;да;3;3;1;4
00192815;212637;да;2;1;1;6
00192790;212636;да;4;7;1;6
00192786;212635;да;4;10;1;5
00192784;212634;да;4;6;1;5
00192760;212633;да;4;8;1;6
11562703;212632;да;1;3;1;2
11562205;212631;да;10;22;1;2
11561403;212630;да;0;7;1;2
11561390;212629;да;0;1;1;2
11561384;212628;да;0;1;1;2
11561307;212627;да;1;1;1;2
11561219;212626;нет;0;0;1;0
11561197;212625;да;0;10;1;2
11561195;212624;да;0;2;1;2
11560537;212623;да;0;3;1;2
11559862;212622;да;0;1;1;2
11559572;212621;да;0;4;1;2
11559552;212620;да;4;6;1;2
11559541;212619;нет;0;0;1;0
11559534;212618;да;4;6;1;2
11559466;212617;нет;0;0;1;0
11559451;212616;да;10;14;1;3
11559428;212615;да;4;6;1;2
11559353;212614;да;0;10;1;2
11559122;212613;да;0;1;1;2
11559120;212612;да;0;2;1;2
11559027;212611;да;0;1;1;2
00192553;212610;да;2;1;1;2
00192551;212609;да;10;2;1;3
00192275;212608;нет;0;0;1;0
00192273;212607;нет;0;0;1;0
00192272;212606;да;0;1;1;2
00192270;212605;да;0;2;1;2
00192269;212604;да;1;1;1;2
00192268;212603;да;0;1;1;2
00192265;212602;да;0;2;1;2
00192250;212601;нет;0;0;1;0
00192249;212600;нет;0;0;1;0
00192225;212599;да;0;35;1;2
00191857;212598;да;2;6;1;3
00191849;212597;да;2;3;1;2
00191261;212595;да;6;12;1;3
00190805;212593;да;2;3;1;3
11515086;212592;да;0;1;1;4
11515085;212591;да;0;1;1;4
00189820;212590;да;3;2;1;6
11497649;212588;да;1;1;1;3
11497647;212587;да;1;1;1;3
11497640;212586;да;2;2;1;3
11497630;212585;да;2;2;1;3
11497616;212584;да;0;1;1;3
11497613;212583;да;1;1;1;3
11497612;212582;да;4;4;1;2
11497611;212581;да;1;1;1;3
11497610;212580;да;4;6;1;2
11497609;212579;да;1;1;1;2
11497608;212578;да;4;6;1;2
11497606;212577;да;1;1;1;2
11497603;212576;да;5;5;1;3
11497602;212575;да;2;2;1;2
11497597;212574;да;0;4;1;2
11497489;212573;да;5;5;1;3
11497482;212572;да;4;6;1;2
11497464;212571;да;2;2;1;3
11497426;212570;да;10;10;1;4
11497419;212569;да;4;6;1;2
11497418;212568;да;4;6;1;2
11497416;212567;да;1;5;1;4
11497414;212566;да;5;5;1;4
11497411;212565;да;4;10;1;2
11497410;212564;нет;0;0;1;0
11497403;212563;да;2;3;1;2
11497401;212562;да;2;2;1;2
00188752;212559;да;3;7;1;3
00188751;212558;да;3;7;1;3
00188745;212557;да;5;4;1;3
00188345;212554;да;2;10;1;2
00188066;212552;да;4;6;1;3
11457015;212551;да;0;4;1;5
11452218;212549;да;2;6;1;2
11452200;212548;да;0;2;1;3
11452177;212547;да;3;3;1;3
11452018;212543;да;1;0;1;3
11451960;212542;да;1;1;1;3
11451930;212541;да;0;1;1;3
11451929;212540;да;0;1;1;3
11451927;212539;да;0;1;1;3
11450169;212538;да;2;1;1;3
11450168;212537;да;0;1;1;4
11450165;212536;да;7;3;1;3
11450164;212535;да;0;1;1;4
11450163;212534;да;3;2;1;4
11450162;212533;да;6;0;1;4
11450159;212532;да;3;1;1;3
11450101;212530;да;4;2;1;3
11450100;212529;да;4;2;1;3
11409197;212521;да;0;1;1;4
11381005;212510;да;0;1;1;5
11372177;212509;да;2;5;1;5
11361317;212508;да;0;1;1;5
11324894;212507;да;0;1;1;5
11307393;212506;да;0;1;1;4
11307391;212505;да;0;1;1;4
11300219;212504;да;3;9;1;5
11285984;212502;да;4;3;1;5
11267191;212499;да;1;0;1;5
11263370;212498;да;1;1;1;5
11261093;212497;да;2;4;1;5
11234299;212494;да;0;1;1;4
11232503;212493;да;2;7;1;5
11232500;212492;да;3;6;1;5
11232492;212490;да;2;4;1;5
11201362;212487;да;0;2;1;5
11178528;212485;да;2;3;1;5
11173032;212483;да;0;1;1;5
11147208;212481;да;0;1;0;4
00159521;212478;да;4;6;1;5
00159489;212477;да;1;1;1;5
11134865;212475;да;3;3;1;5
11128798;212473;да;1;0;1;5
11127331;212472;да;1;4;1;5
11122339;212470;да;3;6;1;5
00157217;212469;да;15;13;1;6
00157176;212467;да;2;2;1;6
00157159;212466;да;22;10;1;7
00156918;212465;да;5;5;1;7
00156917;212464;да;9;5;1;7
00156902;212463;да;3;3;1;7
00156683;212462;нет;0;0;1;0
00156668;212461;да;10;10;1;7
00156448;212460;да;14;15;1;7
00156447;212459;да;2;3;1;7
11119618;212458;да;0;1;1;2
11117176;212457;да;1;2;1;5
11111266;212456;да;0;1;1;4
11110568;212452;да;2;8;1;4
11110434;212451;да;2;5;1;5
11103078;212449;да;7;0;0;5
11097500;212448;да;3;6;1;5
11096610;212447;да;1;3;1;5
11086895;212444;да;2;4;1;5
11081790;212443;да;9;13;1;5
11073784;212440;да;0;1;1;4
11073783;212439;да;0;1;1;4
11073782;212438;да;0;1;1;4
11073781;212437;да;0;1;1;4
11073425;212433;да;4;8;1;5
11070388;212430;да;0;5;0;5
11070352;212429;да;0;27;1;5
11065062;212428;да;3;4;1;5
11058965;212425;да;4;7;1;5
11058914;212424;да;0;10;0;3
11057888;212423;да;0;5;1;5
11052551;212420;нет;0;0;1;0
11050305;212409;да;2;4;1;5
11045858;212408;да;4;7;1;5
11043990;212407;да;1;1;1;5
11043886;212402;да;1;1;1;5
11043885;212401;да;5;10;1;5
11043500;212397;да;5;0;1;5
00123714;212396;да;0;1;0;4
11042147;212395;да;3;5;1;5
11042017;212394;да;0;2;0;3
11041392;212393;да;5;7;1;5
11041391;212392;да;4;6;1;5
11041390;212391;да;1;0;1;5
11039502;212388;да;3;10;1;5
11038770;212387;да;3;1;1;5
00100406;212386;да;1;1;1;7
11034292;212385;да;0;1;1;5
11033648;212382;да;1;2;1;5
11033034;212380;да;0;1;1;5
11032712;212378;да;1;2;1;5
11031903;212376;да;4;4;1;5
00062534;212375;да;2;4;1;5
00117552;212366;да;0;1;1;5
11020805;212365;да;2;3;1;5
00112845;212362;да;3;5;1;7
00112021;212361;да;3;5;1;5
11009488;212360;да;4;8;1;5
11006473;212359;да;3;5;1;5
11005444;212358;да;6;2;1;5
00108816;212357;да;2;2;1;5
11005077;212355;да;0;1;1;7
11004033;212354;да;0;1;1;5
00106810;212353;да;7;27;1;5
00104536;212351;да;6;2;1;5
00104139;212350;да;3;5;1;5
00102708;212349;нет;0;0;1;0
00101290;212348;да;0;1;1;5
00100020;212347;да;1;0;1;5
00099920;212346;да;0;1;1;5
00097032;212345;да;4;7;1;5
00095718;212343;да;2;7;1;4
00093117;212342;да;2;8;1;6
00093110;212341;да;0;8;1;4
00088562;212340;да;8;17;1;5
00085929;212338;да;0;2;0;2
00085686;212337;да;0;1;1;5
00080794;212331;да;1;7;1;6
00080276;212330;да;0;6;1;5
00079006;212329;да;3;5;1;5
00076744;212328;да;0;2;1;5
00075569;212327;да;4;7;1;5
00027867;212325;да;2;3;1;5
00026777;212324;да;1;2;1;5
00025867;212323;нет;0;0;1;0
00025849;212322;да;0;1;0;2
00025310;212321;да;0;18;1;5
00069628;212319;да;1;0;1;5
00069627;212318;да;6;7;1;5
00069625;212317;да;3;4;1;5
00069623;212316;да;5;6;1;5
00069621;212315;да;2;3;1;5
00069620;212314;да;1;2;1;5
00068816;212305;да;3;5;1;6
00065618;212304;да;6;6;1;5
00064269;212302;да;0;2;1;5
00064075;212301;да;2;7;1;5
00057860;212300;да;0;3;1;5
00056609;212299;да;0;1;1;5
00055202;212296;да;1;2;1;6
00053378;212286;нет;0;0;1;0
00053361;212280;да;3;3;1;5
00053360;212279;да;3;4;1;5
00053359;212278;да;1;0;1;5
00053358;212277;да;0;1;1;6
00053356;212276;да;0;1;1;5
00052580;212274;да;2;5;1;5
00052394;212273;да;3;5;1;5
00052393;212272;да;2;5;1;5
00052298;212271;да;0;4;1;5
00051162;212265;да;4;11;1;5
00050747;212264;да;0;1;1;5
00050662;212263;да;0;10;1;4
00050622;212262;да;0;1;1;5
00050457;212261;да;1;0;1;6
00050342;212260;да;2;8;1;7
00049185;212259;да;6;11;1;7
00048548;212257;да;2;0;1;7
00047760;212256;да;0;1;1;5
00047210;212255;да;3;12;1;5
00047208;212254;да;0;1;1;5
00047207;212253;да;1;2;1;5
00047205;212252;да;1;2;1;5
00047203;212251;да;2;2;1;5
00046857;212250;да;0;2;0;5
00046068;212249;да;0;1;1;4
00044069;212248;нет;0;0;1;0
00043441;212247;да;1;3;1;5
00042910;212246;нет;0;0;1;0
00042176;212244;да;5;9;1;5
00040780;212243;да;1;1;1;5
00040132;212242;да;2;4;1;7
00040051;212240;да;3;7;1;5
00039621;212239;да;1;2;1;5
00039614;212238;да;3;12;1;5
00039612;212237;да;1;5;1;5
00039611;212236;да;2;1;1;5
00039608;212235;да;0;1;1;5
00039607;212234;да;0;2;1;5
00039074;212233;да;1;2;1;5
00038655;212232;да;2;4;1;5
00038654;212231;да;0;5;1;5
00038631;212230;да;0;2;1;6
00038555;212229;да;0;1;1;4
00038431;212228;да;0;4;1;5
00037975;212227;да;2;4;1;6
00037482;212226;да;5;6;1;7
00036709;212210;да;2;3;1;7
00036686;212209;да;1;0;1;5
00035407;212208;да;0;2;1;5
00035126;212207;да;2;6;1;5
00034949;212206;да;0;2;1;7
00034657;212205;да;0;1;1;4
00033908;212204;да;2;1;1;7
00033740;212203;да;10;26;1;8
00033511;212202;да;3;6;1;7
00033103;212201;да;0;1;1;2
00033036;212200;да;3;0;1;5
00032891;212199;да;0;9;0;4
00032185;212198;да;4;2;1;5
00032154;212197;да;0;1;1;6
00032025;212196;да;0;2;0;5
00032006;212195;да;1;1;1;5
00030904;212194;да;0;5;0;4
00030871;212193;да;7;15;1;5
00030869;212192;да;1;7;1;5
00030867;212191;да;1;0;1;6
00030758;212190;да;2;1;1;6
00019533;212189;да;1;0;1;5
00019532;212188;да;4;7;1;5
00019530;212187;да;1;3;1;5
00018864;212185;да;1;2;1;6
00018862;212184;да;3;6;1;5
00018614;212183;да;3;5;1;6
00018610;212182;да;2;2;1;5
40637;212181;да;5;11;1;5
40201;212180;да;1;0;1;5
31882;212179;да;7;18;1;5
31366;212178;да;2;1;1;5
29820;212177;да;1;0;1;6
29376;212176;нет;0;0;1;0
29128;212175;да;1;3;1;6
28555;212174;да;1;4;1;5
28444;212173;да;8;3;1;6
28134;212170;да;3;10;1;5
27715;212169;да;0;2;1;8
27555;212168;да;0;1;1;5
27551;212167;да;1;0;1;5
27512;212166;нет;0;0;1;0
27428;212165;да;5;9;1;5
27349;212164;да;3;5;1;4
26952;212163;да;1;3;1;5
25786;212162;да;7;16;1;5
25012;212161;да;1;1;1;5
00016386;212160;да;3;7;1;5
00016374;212159;да;5;6;1;5
00015924;212158;да;2;0;1;5
00012396;212157;да;6;10;1;5
00012235;212156;да;0;1;1;5
00012170;212155;да;0;1;1;5
00011948;212154;да;5;13;1;5
00011943;212153;да;0;1;1;5
00011941;212152;да;0;1;1;5
00011940;212151;да;3;5;1;5
00011889;212150;да;4;7;1;5
00011858;212148;да;0;1;1;5
00011767;212147;да;2;8;1;5
00011759;212146;да;0;1;1;5
00011757;212145;да;1;1;1;5
00011756;212144;да;4;7;1;5
00011751;212143;да;1;1;1;7
00011745;212140;да;1;2;1;5
00011743;212138;да;1;3;1;5
00011740;212135;да;3;10;1;5
00011736;212134;нет;0;0;1;0
00011734;212133;да;4;9;1;5
00011011;212132;нет;0;0;1;0
00010637;212131;да;4;5;1;8
00010472;212130;да;1;4;1;4
00010471;212129;да;4;5;1;5
00010407;212128;да;1;0;1;5
00009633;212127;да;2;0;1;5
00009528;212126;да;1;1;1;6
00009527;212125;да;2;2;1;5
00009526;212124;да;4;9;1;5
00008788;212123;да;0;1;1;8
00004161;212121;да;10;28;1;7
00004160;212120;да;0;1;1;6
00002766;212119;да;7;11;1;6
00199252;212117;да;0;1;1;1
11597963;212115;да;1;0;1;4
11595792;212113;да;2;3;1;6
11595786;212112;да;9;1;1;6
11595698;212111;нет;0;0;1;0
11595596;212110;да;2;0;1;6
11595510;212109;да;12;9;1;7
11595439;212108;да;3;2;1;7
11595217;212107;да;5;8;1;6
00192722;212106;да;4;0;1;6
00192626;212105;да;5;10;1;6
11562630;212104;да;0;2;1;2
11562627;212103;да;0;5;1;2
11562138;212101;да;0;14;1;2
11562135;212100;нет;0;0;1;0
11561703;212097;да;0;1;1;2
11560620;212095;да;0;1;1;2
11560519;212093;да;0;3;1;2
11560418;212092;да;0;1;1;2
11560417;212091;да;0;1;1;2
00192266;212088;да;1;8;1;2
00192261;212087;да;0;2;1;2
00190581;212086;да;2;7;1;2
11497626;212085;да;0;1;1;3
11497620;212084;да;1;1;1;2
11497572;212083;да;0;13;1;2
11497571;212082;да;2;2;1;2
11497570;212081;да;2;0;1;3
11497567;212080;да;2;2;1;3
11497566;212079;да;2;2;1;3
00188347;212078;да;0;2;1;3
00188346;212077;да;0;4;1;3
00188087;212075;да;0;3;1;2
11452279;212074;да;0;1;1;3
11452087;212071;да;4;2;1;3
11452009;212067;да;2;1;1;3
11452008;212066;да;1;1;1;3
11451975;212065;да;3;0;1;3
11451974;212064;да;7;3;1;3
11451949;212063;да;1;1;1;3
11450155;212062;да;2;0;1;3
11450130;212061;да;1;2;1;3
11450098;212060;да;0;1;1;3
11450093;212059;да;15;5;1;4
11450056;212058;да;0;2;1;3
11450055;212057;да;7;3;1;4
11450054;212056;да;3;2;1;3
11304318;212049;да;0;2;1;5
00165539;212047;да;5;0;1;6
00159153;212045;да;7;6;1;10
00157179;212044;да;1;0;1;7
00157173;212043;да;9;13;1;7
00157168;212042;да;3;0;1;7
00156896;212040;нет;0;0;1;0
00156895;212039;да;8;7;1;7
00156672;212038;да;3;7;1;7
00156586;212037;да;17;12;1;8
00156444;212035;да;1;2;1;7
00146027;212033;да;9;5;1;7
00146025;212031;да;4;0;1;7
00146024;212030;да;3;3;1;7
00146023;212029;да;22;23;1;7
00146022;212028;да;5;7;1;7
11034296;212027;да;2;9;1;6
00117522;212025;да;4;13;1;6
00113665;212024;да;0;11;1;5
00104159;212023;да;0;1;1;5
00082050;212022;да;11;23;1;5
00073278;212021;да;1;1;1;4
00070459;212019;да;1;1;1;6
00051438;212018;да;0;1;1;5
00030696;212016;да;0;2;1;4
30641;212014;да;0;3;1;5
00007915;212009;да;14;17;1;7
00004876;212006;нет;0;0;1;0
00004869;212005;да;2;4;1;5
00004868;212004;да;2;3;1;5
00202803;212003;да;0;1;1;3
11665890;212002;да;2;3;1;3
